year,team_id,market,name,id,full_name,first_name,last_name,position,primary_position,sr_id,games_played,games_started,minutes,field_goals_made,field_goals_att,field_goals_pct,two_points_made,two_points_att,two_points_pct,three_points_made,three_points_att,three_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,assists_turnover_ratio,steals,blocks,personal_fouls,tech_fouls,points,flagrant_fouls,ejections,foulouts,true_shooting_att,true_shooting_pct,efficiency,points_off_turnovers,points_in_paint,points_in_paint_made,points_in_paint_att,points_in_paint_pct,effective_fg_pct,double_doubles,triple_doubles,fouls_drawn,offensive_fouls,fast_break_pts,fast_break_att,fast_break_made,fast_break_pct,coach_ejections,second_chance_pct,second_chance_pts,second_chance_att,second_chance_made,minus,plus,coach_tech_fouls,off_rebounds,def_rebounds,name_suffix,combined,2K_ratings,Salary,height,weight,experience,birthdate,rookie_year,SalaryCap,All_Nba,All_Nba_team,team_changes,age
2020,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,Sacramento,Kings,d12b3608-14dd-404e-8063-d822f1b2fbd5,Kyle Guy,Kyle,Guy,G,SG,sr:player:1171014,31,0,7.6,0.94,2.84,0.33,0.52,1.35,0.381,0.42,1.48,0.28300000000000003,0.16,0.52,0.65,0.8,5,30,1.13,1.0,0.35,2.91,0.19,0.0,0.65,0,2.8,0.0,0.0,0.0,3.12,0.449,2.77,0.55,0.77,0.39,1.06,0.364,0.40299999999999997,0,0,0.77,0.03,0.29,0.26,0.1,0.375,0.0,0.28600000000000003,0.16,0.23,0.06,570.0,555.0,0.0,0.16,0.97,,Kyle Guy2020,,"$537,888",73.0,167.0,1.0,1997-08-11,,"$109,140,000",,,0,23.0
2020,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Golden State,Warriors,77c425f0-0fce-4fab-bd1e-c915c8fb5bc7,Andrew Wiggins,Andrew,Wiggins,F,SF,sr:player:607676,71,71,33.3,7.11,14.9,0.47700000000000004,5.14,9.72,0.529,1.97,5.18,0.38,0.62,2.39,3.35,0.7140000000000001,82,265,4.89,2.4,1.77,1.33,0.94,0.99,2.24,0,18.6,0.0,0.0,0.0,16.38,0.568,17.24,2.93,8.14,4.07,6.87,0.5920000000000001,0.5429999999999999,3,0,2.96,0.23,2.3,1.35,0.94,0.698,0.0,0.565,2.17,1.52,0.86,5540.0,5540.0,0.0,1.15,3.73,,Andrew Wiggins2020,80.0,"$29,542,010",79.0,197.0,6.0,1995-02-23,,"$109,140,000",,,1,25.0
2020,583ece50-fb46-11e1-82cb-f4ce4684ea4c,Utah,Jazz,a519659f-7cc0-40ee-8c49-1bb0b9ca5b13,Ersan Ilyasova,Ersan,Ilyasova,F,PF,sr:player:607932,17,1,8.7,1.24,3.18,0.389,0.18,0.76,0.231,1.06,2.41,0.439,0.24,0.29,0.29,1.0,7,22,1.71,0.2,0.47,0.5,0.59,0.18,1.71,0,3.8,0.0,0.0,1.0,3.31,0.578,4.12,0.41,0.24,0.12,0.35,0.33299999999999996,0.556,0,0,0.53,0.12,0.29,0.29,0.12,0.4,0.0,0.2,0.12,0.29,0.06,314.0,329.0,0.0,0.41,1.29,,Ersan Ilyasova2020,,"$1,194,542",81.0,235.0,11.0,1987-05-15,,"$109,140,000",,,3,33.0
2020,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,LA,Clippers,c12fb587-fc86-471c-8a84-19caf31325ce,Kawhi Leonard,Kawhi,Leonard,F,SF,sr:player:608084,52,52,34.1,8.94,17.46,0.512,7.0,12.58,0.557,1.94,4.88,0.39799999999999996,0.54,5.02,5.67,0.885,55,282,6.48,5.2,2.02,2.56,1.56,0.4,1.58,0,24.8,0.0,0.0,0.0,19.96,0.622,27.27,4.21,10.08,5.04,8.19,0.615,0.568,9,0,4.52,0.27,2.19,1.25,0.83,0.662,0.0,0.648,1.77,1.04,0.67,3927.0,4374.0,0.0,1.06,5.42,,Kawhi Leonard2020,95.0,"$34,379,100",79.0,225.0,9.0,1991-06-29,,"$109,140,000",True,1.0,2,29.0
2020,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Atlanta,Hawks,b4282659-dd1a-4042-a075-7df4890858e7,Bogdan Bogdanovic,Bogdan,Bogdanovic,G,SG,sr:player:607922,44,27,29.7,6.07,12.84,0.473,2.75,5.27,0.522,3.32,7.57,0.43799999999999994,0.43,0.91,1.0,0.909,20,140,3.64,3.3,1.23,2.72,1.11,0.3,2.25,0,16.4,0.0,0.0,0.0,13.28,0.616,16.66,2.64,3.91,1.95,3.66,0.534,0.602,0,0,1.43,0.11,1.61,1.11,0.61,0.551,0.0,0.514,1.16,0.8,0.41,3005.0,3115.0,0.0,0.45,3.18,,Bogdan Bogdanovic2020,80.0,"$18,000,000",78.0,220.0,3.0,1992-08-18,,"$109,140,000",,,1,28.0
2020,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Atlanta,Hawks,ab6f22fc-0ad6-4323-a5fe-343e6f05e7e0,Brandon Goodwin,Brandon,Goodwin,G,PG,sr:player:1584378,47,5,13.2,1.79,4.74,0.377,1.11,2.55,0.433,0.68,2.19,0.311,0.4,0.6,0.91,0.6509999999999999,8,61,1.47,2.0,0.77,2.64,0.36,0.0,0.87,0,4.9,0.0,0.0,0.0,5.15,0.47100000000000003,4.66,0.79,2.0,1.0,2.15,0.465,0.44799999999999995,0,0,0.91,0.11,0.85,0.62,0.38,0.621,0.0,0.33299999999999996,0.28,0.26,0.09,1397.0,1336.0,0.0,0.17,1.3,,Brandon Goodwin2020,,"$1,701,593",72.0,180.0,2.0,1995-10-02,,"$109,140,000",,,1,25.0
2020,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Atlanta,Hawks,a4a75d83-54b5-4dca-913e-44ab04288446,De'Andre Hunter,De'Andre,Hunter,F-G,SF,sr:player:1178448,23,19,29.5,5.22,10.78,0.484,3.87,6.65,0.5820000000000001,1.35,4.13,0.326,0.35,3.17,3.7,0.8590000000000001,17,93,4.78,1.9,1.26,1.52,0.83,0.52,2.57,2,15.0,0.04,0.0,1.0,12.41,0.603,15.65,1.96,5.57,2.78,4.57,0.61,0.546,1,0,3.17,0.17,1.09,0.78,0.43,0.556,0.0,0.39399999999999996,1.61,1.43,0.57,1519.0,1603.0,0.0,0.74,4.04,,De'Andre Hunter2020,80.0,"$7,422,000",80.0,225.0,1.0,1997-12-02,,"$109,140,000",,,0,22.0
2020,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Atlanta,Hawks,92a32a2c-8081-4ed1-8c0f-8d19e7a5993b,Skylar Mays,Skylar,Mays,G,SG,sr:player:1170128,33,0,8.2,1.33,2.97,0.449,0.91,1.76,0.517,0.42,1.21,0.35,0.24,0.67,0.76,0.88,10,25,1.06,0.9,0.27,3.33,0.42,0.06,0.45,0,3.8,0.0,0.0,0.0,3.3,0.569,4.21,0.76,1.52,0.76,1.39,0.5429999999999999,0.52,0,0,0.58,0.06,0.42,0.36,0.18,0.5,0.0,0.556,0.55,0.27,0.15,584.0,597.0,0.0,0.3,0.76,,Skylar Mays2020,71.0,"$532,218",76.0,205.0,0.0,1997-09-05,,"$109,140,000",,,0,23.0
2020,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Atlanta,Hawks,8f10f30f-cab7-43e1-be6b-736cd8700081,Cam Reddish,Cam,Reddish,F-G,SF,sr:player:1491396,26,21,28.8,3.69,10.12,0.365,2.42,5.27,0.46,1.27,4.85,0.262,0.85,2.58,3.15,0.8170000000000001,22,82,4.0,1.3,1.31,1.03,1.27,0.35,2.62,1,11.2,0.0,0.0,0.0,11.5,0.488,9.88,2.0,4.38,2.19,4.46,0.491,0.428,0,0,2.27,0.15,0.96,0.92,0.35,0.375,0.0,0.483,1.5,1.12,0.54,1839.0,1790.0,0.0,0.85,3.15,,Cam Reddish2020,76.0,"$4,458,000",80.0,218.0,1.0,1999-09-01,,"$109,140,000",,,0,21.0
2020,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Atlanta,Hawks,858d255e-9a7b-4c7a-aac4-fc7cf3a5f238,Kevin Huerter,Kevin,Huerter,G-F,SG,sr:player:1499267,69,49,30.8,4.58,10.59,0.4320000000000001,2.55,5.0,0.51,2.03,5.59,0.363,0.41,0.72,0.93,0.7809999999999999,38,193,3.35,3.5,1.14,3.05,1.19,0.26,2.39,0,11.9,0.0,0.0,1.0,11.0,0.541,12.84,1.9,3.91,1.96,3.81,0.513,0.528,3,0,0.75,0.03,1.93,1.32,0.77,0.5820000000000001,0.0,0.36200000000000004,0.9,0.84,0.3,4918.0,4987.0,0.0,0.55,2.8,,Kevin Huerter2020,77.0,"$2,761,920",79.0,190.0,2.0,1998-08-27,,"$109,140,000",,,0,22.0
2020,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Atlanta,Hawks,70e50e53-ca3b-425d-ac49-b156d6d1e016,Onyeka Okongwu,Onyeka,Okongwu,F-C,C,sr:player:1880108,50,4,12.0,1.92,2.98,0.644,1.92,2.92,0.6579999999999999,0.0,0.06,0.0,0.3,0.72,1.14,0.632,62,101,3.26,0.4,0.58,0.62,0.46,0.66,2.0,0,4.6,0.0,0.0,0.0,3.48,0.655,7.24,0.88,3.8,1.9,2.82,0.674,0.644,2,0,0.86,0.28,0.16,0.08,0.08,1.0,0.0,0.595,1.04,0.74,0.44,1434.0,1345.0,0.0,1.24,2.02,,Onyeka Okongwu2020,74.0,"$5,813,640",80.0,235.0,0.0,2000-12-11,,"$109,140,000",,,0,19.0
2020,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Atlanta,Hawks,59b8fe2b-cd77-4526-8047-816b1f081351,Nathan Knight,Nathan,Knight,F-C,PF,sr:player:1167592,33,0,8.5,1.12,3.03,0.37,0.94,2.03,0.46299999999999997,0.18,1.0,0.182,0.3,1.33,1.67,0.8,27,45,2.18,0.2,0.45,0.53,0.27,0.3,0.67,0,3.8,0.0,0.0,0.0,3.76,0.499,4.06,0.39,1.88,0.94,2.0,0.47,0.4,1,0,0.94,0.12,0.24,0.15,0.06,0.4,0.0,0.292,0.85,0.73,0.21,620.0,603.0,0.0,0.82,1.36,,Nathan Knight2020,71.0,"$522,989",82.0,253.0,0.0,1997-09-20,,"$109,140,000",,,0,23.0
2020,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Atlanta,Hawks,56c796d6-74d3-4881-9166-7f528e2b67f6,Kris Dunn,Kris,Dunn,G,PG,sr:player:996325,4,0,11.3,0.25,3.0,0.083,0.25,2.5,0.1,0.0,0.5,0.0,0.5,0.75,1.0,0.75,0,6,1.5,0.5,0.75,0.67,0.5,0.5,2.5,2,1.3,0.0,0.0,0.0,3.44,0.182,0.5,0.0,0.5,0.25,2.0,0.125,0.083,0,0,1.0,0.0,0.5,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,113.0,82.0,0.0,0.0,1.5,,Kris Dunn2020,75.0,"$4,767,000",75.0,205.0,4.0,1994-03-18,,"$109,140,000",,,2,26.0
2020,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Atlanta,Hawks,47cd6421-0ce1-431e-9b9c-a8d9bfd0eb04,Danilo Gallinari,Danilo,Gallinari,F,SF,sr:player:608098,51,4,24.0,4.04,9.31,0.434,2.02,4.33,0.466,2.02,4.98,0.406,0.41,3.16,3.41,0.925,17,194,4.14,1.5,0.84,1.77,0.59,0.2,2.06,0,13.3,0.02,0.0,0.0,10.81,0.613,13.29,1.14,2.12,1.06,1.94,0.545,0.542,2,0,2.45,0.12,0.43,0.29,0.16,0.5329999999999999,0.0,0.5,0.98,0.55,0.27,2764.0,2855.0,0.0,0.33,3.8,,Danilo Gallinari2020,79.0,"$19,500,000",82.0,233.0,11.0,1988-08-08,,"$109,140,000",,,3,32.0
2020,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Atlanta,Hawks,2ef47392-9f85-47e7-a844-b5d97cf412c9,Bruno Fernando,Bruno,Fernando,F-C,C,sr:player:1286462,33,0,6.8,0.55,1.33,0.409,0.55,1.27,0.429,0.0,0.06,0.0,0.24,0.45,0.67,0.682,16,62,2.36,0.3,0.64,0.48,0.12,0.09,0.7,1,1.5,0.0,0.0,0.0,1.63,0.475,2.79,0.36,1.09,0.55,1.15,0.474,0.409,0,0,0.58,0.18,0.18,0.12,0.09,0.75,0.0,0.429,0.36,0.21,0.09,508.0,486.0,0.0,0.48,1.88,,Bruno Fernando2020,71.0,"$1,517,981",81.0,240.0,1.0,1998-08-15,,"$109,140,000",,,0,22.0
2020,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Atlanta,Hawks,28a2e698-9f33-4d4d-9a5d-9bea66ee42a1,John Collins,John,Collins,F-C,PF,sr:player:1141198,63,63,29.3,6.81,12.24,0.556,5.49,8.94,0.615,1.32,3.3,0.39899999999999997,0.84,2.7,3.24,0.833,118,349,7.41,1.2,1.33,0.93,0.54,1.0,3.06,3,17.6,0.0,0.0,0.0,13.66,0.645,20.52,1.73,9.27,4.63,7.24,0.64,0.61,16,0,3.13,0.33,1.22,0.6,0.49,0.816,0.0,0.642,3.1,1.9,1.22,4291.0,4474.0,0.0,1.87,5.54,,John Collins2020,84.0,"$4,137,302",81.0,235.0,3.0,1997-09-23,,"$109,140,000",,,0,23.0
2020,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,LA,Clippers,b9d4ce1b-94dc-4bec-8d62-70a86d9c523e,Amir Coffey,Amir,Coffey,G-F,SG,sr:player:1829226,44,1,9.0,1.02,2.34,0.4370000000000001,0.5,1.07,0.46799999999999997,0.52,1.27,0.41100000000000003,0.16,0.61,0.86,0.711,10,34,1.0,0.5,0.34,1.47,0.23,0.0,0.68,0,3.2,0.0,0.0,0.0,2.72,0.585,3.0,0.5,0.95,0.48,0.98,0.488,0.5489999999999999,0,0,0.55,0.0,0.41,0.2,0.16,0.778,0.0,0.556,0.25,0.2,0.11,837.0,811.0,0.0,0.23,0.77,,Amir Coffey2020,,"$578,842",79.0,210.0,1.0,1997-06-17,,"$109,140,000",,,0,23.0
2020,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Atlanta,Hawks,26414d70-d298-4999-a391-2eee2dd7067d,Tony Snell,Tony,Snell,G,SG,sr:player:607992,47,23,21.1,1.87,3.64,0.515,0.55,1.32,0.419,1.32,2.32,0.569,0.17,0.23,0.23,1.0,18,94,2.38,1.3,0.45,2.81,0.28,0.23,1.6,0,5.3,0.0,0.0,0.0,3.74,0.708,7.23,0.47,0.77,0.38,0.96,0.4,0.696,0,0,0.26,0.04,0.51,0.36,0.19,0.529,0.0,0.474,0.57,0.4,0.19,2271.0,2335.0,0.0,0.38,2.0,,Tony Snell2020,75.0,"$12,178,571",78.0,213.0,7.0,1991-11-10,,"$109,140,000",,,3,28.0
2020,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,New Orleans,Pelicans,bda5388e-a657-4e2c-8e12-6ed474518d25,Isaiah Thomas,Isaiah,Thomas,G,PG,sr:player:607716,3,0,16.0,3.0,9.0,0.33299999999999996,2.0,5.0,0.4,1.0,4.0,0.25,0.33,0.67,0.67,1.0,1,3,1.33,1.7,2.0,0.83,0.33,0.0,1.0,0,7.7,0.0,0.0,0.0,9.29,0.41200000000000003,3.0,2.0,2.0,1.0,2.67,0.375,0.389,0,0,2.0,0.0,1.33,1.33,0.33,0.25,0.0,1.0,1.0,0.33,0.33,104.0,112.0,0.0,0.33,1.0,,Isaiah Thomas2020,,"$159,698",69.0,185.0,9.0,1989-02-07,,"$109,140,000",,,5,31.0
2020,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,LA,Clippers,a6cc820a-8dce-40aa-840c-f0c94cfa9e46,Terance Mann,Terance,Mann,G-F,SG,sr:player:1163000,67,10,18.9,2.66,5.22,0.509,2.09,3.87,0.541,0.57,1.36,0.418,0.51,1.16,1.4,0.83,56,186,3.61,1.6,0.6,2.6,0.43,0.19,1.88,0,7.0,0.0,0.0,1.0,5.84,0.603,9.43,0.96,3.85,1.93,3.31,0.581,0.563,2,0,1.15,0.12,1.33,0.64,0.49,0.767,0.0,0.574,1.04,0.7,0.4,2904.0,2935.0,0.0,0.84,2.78,,Terance Mann2020,77.0,"$1,517,981",77.0,215.0,1.0,1996-10-18,,"$109,140,000",,,0,23.0
2020,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,New Orleans,Pelicans,a208e22a-6b63-45f9-b7c6-bf913a68f3df,Steven Adams,Steven,Adams,C,C,sr:player:607888,58,58,27.7,3.26,5.31,0.614,3.26,5.26,0.62,0.0,0.05,0.0,0.34,1.03,2.33,0.444,213,301,8.86,1.9,1.34,1.42,0.93,0.66,1.95,3,7.6,0.02,0.0,0.0,6.33,0.596,15.22,0.5,6.45,3.22,5.17,0.623,0.614,13,1,2.24,0.33,0.45,0.26,0.22,0.867,0.0,0.606,2.59,1.88,1.14,3800.0,3815.0,0.0,3.67,5.19,,Steven Adams2020,79.0,"$29,592,695",83.0,265.0,7.0,1993-07-20,,"$109,140,000",,,1,27.0
2020,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,New Orleans,Pelicans,a185830a-e7e6-4a7a-ad53-2467dbb57a1b,Will Magnay,Will,Magnay,C,C,sr:player:1157878,1,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,,Will Magnay2020,,"$341,481",82.0,234.0,0.0,1998-06-10,,"$109,140,000",,,0,22.0
2020,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,New Orleans,Pelicans,a15f73b1-f757-4af2-b09a-f0185e09c8bf,Naji Marshall,Naji,Marshall,F,SF,sr:player:2106618,32,10,21.9,2.56,6.53,0.392,1.66,3.94,0.42100000000000004,0.91,2.59,0.349,0.44,1.66,2.34,0.7070000000000001,15,133,4.63,2.8,1.19,2.32,0.81,0.31,1.81,0,7.7,0.03,0.0,1.0,7.56,0.508,10.34,1.25,3.13,1.56,3.38,0.46299999999999997,0.462,3,0,1.53,0.03,1.16,0.94,0.41,0.433,0.0,0.43799999999999994,0.56,0.5,0.22,1682.0,1654.0,0.0,0.47,4.16,,Naji Marshall2020,72.0,"$538,391",79.0,220.0,0.0,1998-01-24,,"$109,140,000",,,0,22.0
2020,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,New Orleans,Pelicans,8cee3c73-f765-4000-882d-0c6d0b8acbe3,Eric Bledsoe,Eric,Bledsoe,G,PG,sr:player:607996,71,70,29.7,4.32,10.28,0.42100000000000004,2.62,5.28,0.496,1.7,5.0,0.341,0.37,1.89,2.75,0.687,29,215,3.44,3.8,1.61,2.35,0.77,0.34,1.58,3,12.2,0.03,1.0,0.0,11.49,0.5329999999999999,12.14,1.7,4.03,2.01,3.9,0.516,0.503,4,0,2.66,0.14,1.51,1.15,0.56,0.488,0.0,0.316,0.75,0.8,0.25,5129.0,5063.0,0.0,0.41,3.03,,Eric Bledsoe2020,76.0,"$16,875,000",73.0,214.0,10.0,1989-12-09,,"$109,140,000",,,2,30.0
2020,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,New Orleans,Pelicans,78df2636-a9fb-4a23-a29f-9c176d93123b,Didi Louzada,Didi,Louzada,G,SG,sr:player:1794084,3,0,18.7,1.0,4.33,0.231,0.33,1.67,0.2,0.67,2.67,0.25,0.33,0.0,0.0,0.0,1,2,1.0,1.0,1.0,1.0,0.67,0.0,1.67,0,2.7,0.0,0.0,0.0,4.33,0.308,1.0,0.0,0.67,0.33,1.33,0.25,0.308,0,0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.5,0.67,0.67,0.33,134.0,123.0,0.0,0.33,0.67,,Didi Louzada2020,68.0,"$123,056",77.0,210.0,0.0,1999-07-02,,"$109,140,000",,,0,21.0
2020,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,New Orleans,Pelicans,6d717396-cfbb-43e0-a129-723839974a15,Kira Lewis Jr.,Kira,Lewis,G,PG,sr:player:1626720,54,0,16.7,2.41,6.24,0.386,1.67,4.02,0.415,0.74,2.22,0.33299999999999996,0.48,0.8,0.94,0.843,12,59,1.31,2.3,0.63,3.65,0.7,0.19,1.63,0,6.4,0.0,0.0,1.0,6.66,0.47700000000000004,6.24,1.26,3.26,1.63,3.69,0.442,0.445,0,0,0.91,0.02,1.28,0.89,0.54,0.604,0.0,0.37,0.54,0.5,0.19,2087.0,2110.0,0.0,0.22,1.09,Jr.,Kira Lewis Jr.2020,,,73.0,170.0,0.0,2001-04-06,,"$109,140,000",,,0,19.0
2020,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,New Orleans,Pelicans,5e365d31-3524-45d1-8327-50e7ff7e1dab,Willy Hernangomez,Willy,Hernangomez,C-F,C,sr:player:852200,47,12,18.0,3.21,5.7,0.563,3.19,5.49,0.581,0.02,0.21,0.1,0.55,1.32,1.98,0.667,117,217,7.11,1.1,0.72,1.47,0.47,0.49,1.45,0,7.8,0.02,0.0,0.0,6.57,0.591,13.02,0.77,6.26,3.13,5.28,0.593,0.565,11,0,1.62,0.15,0.57,0.28,0.26,0.9229999999999999,0.0,0.46299999999999997,2.02,1.7,0.79,2073.0,2059.0,0.0,2.49,4.62,,Willy Hernangomez2020,75.0,"$1,737,145",83.0,250.0,4.0,1994-05-27,,"$109,140,000",,,2,26.0
2020,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,New Orleans,Pelicans,5cc51c05-06f5-4ae4-89a4-1d329fbbcdfb,Zion Williamson,Zion,Williamson,F,PF,sr:player:1770164,61,61,33.2,10.39,17.0,0.611,10.23,16.44,0.622,0.16,0.56,0.294,2.15,6.05,8.67,0.698,167,274,7.23,3.7,2.74,1.35,0.93,0.64,2.21,0,27.0,0.0,0.0,1.0,20.82,0.649,27.54,3.67,20.26,10.13,16.18,0.626,0.616,14,0,6.0,0.54,2.64,1.34,1.03,0.768,0.0,0.648,4.18,2.61,1.69,4873.0,4962.0,0.0,2.74,4.49,,Zion Williamson2020,89.0,"$10,245,480",79.0,284.0,1.0,2000-07-06,,"$109,140,000",,,0,20.0
2020,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,New Orleans,Pelicans,582db35d-33ae-4913-9bb3-5de4fb763e46,Jaxson Hayes,Jaxson,Hayes,C-F,C,sr:player:1770174,60,3,16.1,2.92,4.67,0.625,2.82,4.43,0.635,0.1,0.23,0.429,0.33,1.55,2.0,0.775,92,165,4.28,0.6,0.65,0.9,0.42,0.63,1.68,2,7.5,0.02,0.0,0.0,5.55,0.675,10.55,1.38,5.4,2.7,4.17,0.648,0.636,0,0,1.6,0.18,1.17,0.58,0.5,0.857,0.0,0.623,1.8,1.15,0.72,2194.0,2175.0,0.0,1.53,2.75,,Jaxson Hayes2020,76.0,"$5,105,160",83.0,220.0,1.0,2000-05-23,,"$109,140,000",,,0,20.0
2020,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,New Orleans,Pelicans,2e663dab-1632-462a-a113-dbe35ef65f2e,James Nunnally,James,Nunnally,F,SF,sr:player:928146,9,0,5.3,0.56,1.44,0.385,0.11,0.11,1.0,0.44,1.33,0.33299999999999996,0.0,0.11,0.22,0.5,2,7,1.0,0.3,0.22,1.5,0.0,0.0,0.11,0,1.7,0.0,0.0,0.0,1.54,0.54,1.78,0.11,0.0,0.0,0.0,0.0,0.5379999999999999,0,0,0.22,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,107.0,103.0,0.0,0.22,0.78,,James Nunnally2020,,"$107,674",79.0,205.0,2.0,1990-07-14,,"$109,140,000",,,2,30.0
2020,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,New Orleans,Pelicans,2bf24df1-604d-4eca-b3f3-f5691f4b99b6,Wenyen Gabriel,Wenyen,Gabriel,F,PF,sr:player:1159096,21,0,11.5,1.14,2.86,0.4,0.52,1.33,0.39299999999999996,0.62,1.52,0.406,0.14,0.52,0.81,0.647,20,34,2.57,0.5,0.71,0.73,0.43,0.38,1.52,1,3.4,0.0,0.0,1.0,3.21,0.5329999999999999,4.62,0.62,0.95,0.48,1.29,0.37,0.508,0,0,0.57,0.14,0.33,0.19,0.14,0.75,0.0,0.5,0.67,0.57,0.29,544.0,544.0,0.0,0.95,1.62,,Wenyen Gabriel2020,70.0,"$1,620,564",81.0,205.0,1.0,1997-03-26,,"$109,140,000",,,2,23.0
2020,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,New Orleans,Pelicans,0f1de951-5a0e-4bc7-977c-8dafd0fbf121,Lonzo Ball,Lonzo,Ball,G,PG,sr:player:1141188,55,55,31.8,5.27,12.73,0.414,2.15,4.45,0.48200000000000004,3.13,8.27,0.37799999999999995,0.29,0.91,1.16,0.7809999999999999,33,230,4.78,5.7,2.24,2.57,1.49,0.56,1.87,0,14.6,0.0,0.0,0.0,13.24,0.551,17.22,2.05,3.24,1.62,3.15,0.514,0.537,5,1,1.13,0.29,2.38,1.76,0.95,0.536,0.0,0.36200000000000004,1.22,1.25,0.45,4157.0,4206.0,0.0,0.6,4.18,,Lonzo Ball2020,82.0,"$11,003,782",78.0,190.0,3.0,1997-10-27,,"$109,140,000",,,1,22.0
2020,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,New Orleans,Pelicans,d3d0ab55-b939-47b3-af27-77cdf85d7956,Nickeil Alexander-Walker,Nickeil,Alexander-Walker,G,SG,sr:player:1307780,46,13,21.9,4.17,9.96,0.419,2.52,5.2,0.485,1.65,4.76,0.34700000000000003,0.74,1.04,1.43,0.727,13,131,3.13,2.2,1.5,1.48,1.02,0.48,1.91,1,11.0,0.0,0.0,1.0,10.59,0.522,10.22,1.65,4.04,2.02,4.11,0.4920000000000001,0.502,0,0,1.43,0.07,1.11,0.85,0.41,0.48700000000000004,0.0,0.47200000000000003,0.96,0.78,0.37,2343.0,2291.0,0.0,0.28,2.85,,Nickeil Alexander-Walker2020,75.0,"$3,113,160",78.0,205.0,1.0,1998-09-02,,"$109,140,000",,,0,22.0
2020,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,LA,Clippers,a89ac040-715d-4057-8fc0-9d71ad06fa0a,Nicolas Batum,Nicolas,Batum,G-F,SF,sr:player:607608,67,38,27.4,2.85,6.15,0.46399999999999997,1.21,2.09,0.579,1.64,4.06,0.40399999999999997,0.09,0.72,0.87,0.828,50,266,4.72,2.2,0.79,2.79,1.03,0.55,1.52,0,8.1,0.0,0.0,0.0,6.53,0.617,12.33,1.28,1.73,0.87,1.33,0.652,0.597,1,0,1.01,0.03,0.9,0.55,0.37,0.6759999999999999,0.0,0.40399999999999997,0.76,0.7,0.28,4073.0,4411.0,0.0,0.75,3.97,,Nicolas Batum2020,77.0,"$11,608,231",80.0,230.0,12.0,1988-12-14,,"$109,140,000",,,2,31.0
